"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","GENERE","Orientamento sessuale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",1588,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",1178,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",878,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",719,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",945,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",1270,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",1319,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",1558,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",1577,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",1446,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",17,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2014","2014",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",33,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",32,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",18,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",19,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",19,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",19,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",20,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",24,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",391,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",279,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",216,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",197,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",175,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",240,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",221,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",235,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",288,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",309,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",428,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",311,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",234,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",216,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",194,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",261,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",240,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",256,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",308,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",333,,
"ITE2","Umbria","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",4,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",64,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",62,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",54,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",35,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",26,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",48,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",43,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",64,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",62,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",64,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",615,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",415,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",443,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",406,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",354,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",454,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",386,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",509,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",587,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",505,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",689,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",478,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",497,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",441,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",380,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",502,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",429,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",573,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",649,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",569,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",10,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2014","2014",1,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",353,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",355,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",242,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",174,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",214,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",270,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",289,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",354,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",317,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",340,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",3343,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",3033,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",2174,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",2070,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",1762,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",2594,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",2514,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",3281,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",3536,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",3153,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",3722,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",3397,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",2416,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",2244,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",1976,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",2864,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",2803,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",3635,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",3853,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",3493,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",26,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2014","2014",9,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",751,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",658,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",548,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",335,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",401,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",542,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",509,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",545,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",534,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",556,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",6392,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",5186,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",4053,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",3463,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",3070,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",4336,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",3935,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",5095,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",5394,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",4779,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",7222,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",5852,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",4601,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",3798,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",3471,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",4878,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",4444,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",5640,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",5928,,
"ITF","Sud","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",5335,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",79,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2014","2014",8,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",66,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",56,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",50,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",33,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",25,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",55,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",40,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",46,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",45,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",50,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",580,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",535,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",448,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",405,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",368,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",494,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",419,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",473,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",528,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",472,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",656,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",593,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",498,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",438,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",393,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",549,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",459,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",519,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",573,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",522,,
"ITF1","Abruzzo","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",10,,
"ITF1","Abruzzo","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2014","2014",2,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",18,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",8,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",7,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",8,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",10,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",9,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",7,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",8,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",10,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",12,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",110,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",82,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",86,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",58,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",31,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",37,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",68,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",67,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",90,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",88,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",130,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",90,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",93,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",66,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",41,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",46,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",75,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",75,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",100,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",100,,
"ITF2","Molise","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",2,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",351,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",289,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",239,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",158,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",161,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",224,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",213,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",249,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",244,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",243,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",2998,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",2385,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",1911,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",1663,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",1499,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",2064,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",1899,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",2387,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",2548,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",2121,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",3384,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",2676,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",2150,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",1821,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",1660,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",2288,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",2112,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",2636,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",2792,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",2364,,
"ITF3","Campania","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",35,,
"ITF3","Campania","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2014","2014",2,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",209,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",184,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2015","2015",161,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2016","2016",70,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2017","2017",112,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2018","2018",168,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2019","2019",149,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2020","2020",149,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2021","2021",159,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2022","2022",177,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2013","2013",1785,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2014","2014",1474,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2015","2015",1067,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2016","2016",904,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2017","2017",793,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2018","2018",1185,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2019","2019",992,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2020","2020",1422,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2021","2021",1469,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","OTHER","altro o non indicato","2022","2022",1312,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2013","2013",2012,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2014","2014",1661,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2015","2015",1228,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2016","2016",974,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2017","2017",905,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2018","2018",1353,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2019","2019",1141,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2020","2020",1571,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2021","2021",1628,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","OTHER","altro o non indicato","2022","2022",1489,,
"ITF4","Puglia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2013","2013",18,,
"ITF4","Puglia","USERS","utenti del 1522","NRP","non indicato","OTHER","altro o non indicato","2014","2014",3,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2013","2013",24,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","OTHER","altro o non indicato","2014","2014",23,,
