"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2013","2013",179,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2014","2014",234,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2015","2015",204,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2016","2016",153,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2017","2017",100,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2018","2018",102,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2019","2019",73,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2020","2020",85,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2021","2021",133,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2022","2022",128,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","NRP","non indicato","WORLD","Mondo","2013","2013",2,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","NRP","non indicato","WORLD","Mondo","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2013","2013",5,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2014","2014",4,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2015","2015",4,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2016","2016",1,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2017","2017",1,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2018","2018",3,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2019","2019",2,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2020","2020",2,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2021","2021",2,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WORLD","Mondo","2022","2022",3,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2013","2013",35,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2014","2014",33,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2015","2015",11,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2016","2016",24,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2017","2017",16,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2018","2018",18,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2019","2019",10,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2020","2020",10,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2021","2021",16,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2022","2022",14,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2013","2013",40,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2014","2014",37,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2015","2015",15,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2016","2016",25,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2017","2017",17,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2018","2018",21,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2019","2019",12,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2020","2020",12,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2021","2021",18,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2022","2022",17,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","WORLD","Mondo","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","WORLD","Mondo","2021","2021",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","WORLD","Mondo","2022","2022",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","WORLD","Mondo","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","WORLD","Mondo","2014","2014",2,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","WORLD","Mondo","2017","2017",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","WORLD","Mondo","2019","2019",2,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","WORLD","Mondo","2013","2013",2,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","WORLD","Mondo","2014","2014",2,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","WORLD","Mondo","2017","2017",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","WORLD","Mondo","2019","2019",2,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","WORLD","Mondo","2021","2021",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","WORLD","Mondo","2022","2022",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","M","maschi","WORLD","Mondo","2018","2018",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2015","2015",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2015","2015",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2018","2018",1,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","M","maschi","WORLD","Mondo","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2013","2013",2,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2014","2014",3,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2015","2015",1,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2016","2016",4,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2020","2020",1,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2021","2021",2,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2013","2013",2,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2014","2014",4,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2015","2015",1,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2016","2016",4,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2020","2020",1,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2021","2021",2,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_MEDIA","segnalazione di informazione scorretta sui media","F","femmine","WORLD","Mondo","2017","2017",2,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_MEDIA","segnalazione di informazione scorretta sui media","T","totale","WORLD","Mondo","2017","2017",2,,
"ITC3","Liguria","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WORLD","Mondo","2014","2014",2,,
"ITC3","Liguria","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WORLD","Mondo","2019","2019",1,,
"ITC3","Liguria","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WORLD","Mondo","2014","2014",2,,
"ITC3","Liguria","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WORLD","Mondo","2019","2019",1,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2013","2013",12,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2014","2014",16,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2015","2015",4,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2016","2016",2,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2017","2017",5,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2018","2018",4,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2019","2019",7,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2020","2020",15,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2021","2021",4,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2022","2022",10,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2013","2013",130,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2014","2014",86,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2015","2015",55,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2016","2016",48,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2017","2017",29,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2018","2018",66,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2019","2019",52,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2020","2020",67,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2021","2021",67,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2022","2022",66,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2013","2013",144,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2014","2014",102,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2015","2015",59,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2016","2016",50,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2017","2017",34,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2018","2018",70,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2019","2019",59,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2020","2020",82,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2021","2021",71,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2022","2022",76,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","NRP","non indicato","WORLD","Mondo","2013","2013",2,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2013","2013",56,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2014","2014",61,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2015","2015",47,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2016","2016",31,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2017","2017",29,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2018","2018",44,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2019","2019",39,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2020","2020",65,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2021","2021",46,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2022","2022",54,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2013","2013",775,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2014","2014",678,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2015","2015",501,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2016","2016",466,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2017","2017",366,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2018","2018",483,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2019","2019",454,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2020","2020",547,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2021","2021",590,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2022","2022",526,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2013","2013",841,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2014","2014",741,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2015","2015",548,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2016","2016",497,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2017","2017",395,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2018","2018",527,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2019","2019",493,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2020","2020",612,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2021","2021",636,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2022","2022",580,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2013","2013",10,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2013","2013",35,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2014","2014",28,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2015","2015",20,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2016","2016",21,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2017","2017",14,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2018","2018",15,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2019","2019",12,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2020","2020",13,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2021","2021",17,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2022","2022",12,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2013","2013",308,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2014","2014",204,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2015","2015",156,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2016","2016",145,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2017","2017",136,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2018","2018",150,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2019","2019",141,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2020","2020",191,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2021","2021",188,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2022","2022",162,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2013","2013",345,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2014","2014",232,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2015","2015",176,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2016","2016",166,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2017","2017",150,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2018","2018",165,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2019","2019",153,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2020","2020",204,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2021","2021",205,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2022","2022",174,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","NRP","non indicato","WORLD","Mondo","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2013","2013",24,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2014","2014",16,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2015","2015",16,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2016","2016",18,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2017","2017",23,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2018","2018",21,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2019","2019",24,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2020","2020",30,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2021","2021",23,,
