"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","SEXISTAT1","Sesso","FREQUENZA2","Livello di diffusione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",50.7,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",57.4,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",49.4,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",53.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",54.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",49,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",51.8,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",49.2,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",44.1,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",46.6,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",55.3,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",45,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",50.1,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",47.9,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",48.6,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",48.3,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",47.2,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",49.6,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",48.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",42.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",54.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",48,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",51.3,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",46.4,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",48.7,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",46.7,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",52.1,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",49.4,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",50.9,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",46,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",48.5,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",48.7,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",45.3,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",47,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",51.1,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",46.6,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",48.8,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",55.4,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",44.5,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",49.8,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",46.9,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",46.1,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",46.5,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",49.1,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",51,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",50.1,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",49.5,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",46.9,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",48.2,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",51.6,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",39,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",45.2,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",43.7,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",34.7,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",39.1,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",43.3,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",52.6,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",47.9,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",51.9,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",35.4,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",43.5,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",51.8,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",44.3,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",47.9,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",53,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",46.2,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",49.6,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",56.9,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",37.9,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",47.3,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",44.9,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",42.8,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",43.8,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",49.5,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",41.6,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",45.5,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","FAIRCOM","abbastanza diffuso","2018","2018",31.4,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","FAIRCOM","abbastanza diffuso","2018","2018",46.5,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","FAIRCOM","abbastanza diffuso","2018","2018",39,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",11,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",4.4,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",7.6,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",11,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",2.1,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",6.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",16.6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",4.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",10.3,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",9.5,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",7.4,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",8.4,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",11.1,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",4.9,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",8,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",15.9,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",4.9,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",10.3,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",16.1,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",4.5,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",10.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",20.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",5.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",14.2,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",12,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",3.7,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",7.5,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",19.8,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",6.1,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",12.9,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",16.3,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",4.9,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",10.6,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",11.4,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",3.5,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",7.4,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",12.5,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",2.8,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",7.6,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",11.8,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",2.9,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",7.3,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",23.7,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",4.9,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",14.1,,
