"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TIPOVIOLENZA","Tipo di violenza","STATI_MORBOSI","Stato d'animo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","SER_INTIM","grave soggezione","2021","2021",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","SER_INTIM","grave soggezione","2022","2022",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2013","2013",18,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2014","2014",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2015","2015",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2016","2016",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2017","2017",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2018","2018",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2020","2020",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2021","2021",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","SER_INTIM","grave soggezione","2022","2022",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2013","2013",52,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2014","2014",28,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2015","2015",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2016","2016",38,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2017","2017",42,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2018","2018",49,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2019","2019",25,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2020","2020",28,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2021","2021",19,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","SER_INTIM","grave soggezione","2022","2022",16,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","SER_INTIM","grave soggezione","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2013","2013",149,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2014","2014",59,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2015","2015",57,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2016","2016",72,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2017","2017",68,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2018","2018",72,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2019","2019",37,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2020","2020",70,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2021","2021",54,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","SER_INTIM","grave soggezione","2022","2022",51,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2013","2013",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2014","2014",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2015","2015",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2016","2016",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","SER_INTIM","grave soggezione","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","SER_INTIM","grave soggezione","2013","2013",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","SER_INTIM","grave soggezione","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","SER_INTIM","grave soggezione","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","SER_INTIM","grave soggezione","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","SER_INTIM","grave soggezione","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","SER_INTIM","grave soggezione","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","SER_INTIM","grave soggezione","2013","2013",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","SER_INTIM","grave soggezione","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",12,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",13,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",9,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",14,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",11,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",13,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",13,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",11,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",42,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",20,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",11,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",17,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",30,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",47,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","NRP","non risponde","2013","2013",17,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","NRP","non risponde","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","NRP","non risponde","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","NRP","non risponde","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","NRP","non risponde","2018","2018",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","NRP","non risponde","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","NRP","non risponde","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","NRP","non risponde","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","NRP","non risponde","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","NRP","non risponde","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","NRP","non risponde","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","NRP","non risponde","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","NRP","non risponde","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","NRP","non risponde","2013","2013",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","NRP","non risponde","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","NRP","non risponde","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","NRP","non risponde","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","NRP","non risponde","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","NRP","non risponde","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","NRP","non risponde","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","NRP","non risponde","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","NRP","non risponde","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","NRP","non risponde","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2013","2013",34,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2014","2014",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2015","2015",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2017","2017",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2018","2018",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2020","2020",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2021","2021",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","NRP","non risponde","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","NRP","non risponde","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","THREATS","minacce","NRP","non risponde","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","NRP","non risponde","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","NRP","non risponde","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","NRP","non risponde","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","NRP","non risponde","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NRP","non risponde","NRP","non risponde","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2013","2013",22,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2014","2014",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2015","2015",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2016","2016",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2017","2017",9,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2018","2018",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2020","2020",64,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2021","2021",71,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHY","violenza fisica ","UNAV","non disponibile","2022","2022",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2013","2013",20,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2015","2015",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2016","2016",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2017","2017",18,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2018","2018",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2020","2020",38,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2021","2021",40,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","SEXVIOL","violenza sessuale","UNAV","non disponibile","2022","2022",12,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2013","2013",21,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2015","2015",14,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2016","2016",11,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2017","2017",12,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2018","2018",16,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2019","2019",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2020","2020",67,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2021","2021",54,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","PHYVIOL","violenza psicologica","UNAV","non disponibile","2022","2022",9,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","UNAV","non disponibile","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","UNAV","non disponibile","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ECON_VIOL","violenza economica","UNAV","non disponibile","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2013","2013",172,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2014","2014",75,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2015","2015",67,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2016","2016",42,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2017","2017",76,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2018","2018",55,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2019","2019",39,,
