"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","CONDIZIONE_DICH4","Stato occupazionale","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2015","2015",50,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2016","2016",47,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2017","2017",34,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2018","2018",31,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2019","2019",40,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2020","2020",44,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2021","2021",45,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2022","2022",32,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","RET","ritirato-a dal lavoro","WITHDR_COMP","ritira la denuncia","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NRP","non risponde","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NRP","non risponde","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","NRP","non risponde","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2013","2013",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2014","2014",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2017","2017",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2018","2018",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2020","2020",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2021","2021",15,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","NRP","non risponde","2022","2022",13,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2013","2013",121,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2014","2014",60,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2015","2015",54,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2016","2016",40,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2017","2017",50,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2018","2018",46,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2019","2019",33,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2020","2020",50,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2021","2021",65,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","ALL","tutte le voci","2022","2022",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2013","2013",1784,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2014","2014",1143,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2015","2015",944,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2016","2016",972,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2017","2017",877,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2018","2018",967,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2019","2019",829,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2020","2020",1581,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2021","2021",1598,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","ALL","tutte le voci","2022","2022",966,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","RET","ritirato-a dal lavoro","ALL","tutte le voci","2013","2013",12,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2013","2013",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2016","2016",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2017","2017",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2018","2018",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2020","2020",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2021","2021",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","RET","ritirato-a dal lavoro","UNAV","non disponibile","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2013","2013",54,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2014","2014",31,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2015","2015",32,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2016","2016",30,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2017","2017",69,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2018","2018",67,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2019","2019",32,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2020","2020",305,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2021","2021",186,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","RET","ritirato-a dal lavoro","UNAV","non disponibile","2022","2022",33,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2013","2013",62,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2014","2014",32,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2015","2015",37,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2016","2016",36,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2017","2017",75,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2018","2018",73,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2019","2019",33,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2020","2020",309,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2021","2021",201,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","RET","ritirato-a dal lavoro","UNAV","non disponibile","2022","2022",34,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","RET","ritirato-a dal lavoro","UNAV","non disponibile","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2013","2013",143,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2014","2014",74,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2015","2015",60,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2016","2016",33,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2017","2017",64,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2018","2018",47,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2019","2019",34,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2020","2020",212,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2021","2021",171,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","ALL","tutte le voci","UNAV","non disponibile","2022","2022",55,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2013","2013",1376,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2014","2014",878,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2015","2015",622,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2016","2016",545,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2017","2017",813,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2018","2018",990,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2019","2019",749,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2020","2020",4151,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2021","2021",3101,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","UNAV","non disponibile","2022","2022",1552,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2013","2013",1564,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2014","2014",961,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2015","2015",683,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2016","2016",578,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2017","2017",877,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2018","2018",1037,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2019","2019",785,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2020","2020",4372,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2021","2021",3284,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","ALL","tutte le voci","UNAV","non disponibile","2022","2022",1622,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","UNAV","non disponibile","2013","2013",45,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","UNAV","non disponibile","2014","2014",9,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","UNAV","non disponibile","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","UNAV","non disponibile","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","UNAV","non disponibile","2020","2020",9,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","UNAV","non disponibile","2021","2021",12,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","ALL","tutte le voci","UNAV","non disponibile","2022","2022",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2013","2013",23,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2014","2014",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2015","2015",9,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2016","2016",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2017","2017",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2018","2018",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2020","2020",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2013","2013",305,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2014","2014",308,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2015","2015",277,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2016","2016",243,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2017","2017",259,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2018","2018",338,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2019","2019",283,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2020","2020",289,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2021","2021",214,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2022","2022",272,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","WORK_ILLEG","lavoratore-trice in nero","NOREPORT","non denuncia","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2013","2013",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2013","2013",107,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2014","2014",72,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2015","2015",54,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2016","2016",55,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2017","2017",69,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2018","2018",93,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2019","2019",93,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2020","2020",60,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2021","2021",70,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2022","2022",70,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","WORK_ILLEG","lavoratore-trice in nero","REPORT","denuncia","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2013","2013",51,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2014","2014",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2015","2015",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2016","2016",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2017","2017",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2018","2018",24,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2019","2019",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2021","2021",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","WITHDR_COMP","ritira la denuncia","2022","2022",11,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","NRP","non risponde","2022","2022",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2013","2013",33,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2014","2014",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2015","2015",12,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2016","2016",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2017","2017",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2018","2018",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2020","2020",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2013","2013",473,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2014","2014",409,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2015","2015",357,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2016","2016",326,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2017","2017",358,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2018","2018",476,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2019","2019",409,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2020","2020",407,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2021","2021",327,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2022","2022",368,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","WORK_ILLEG","lavoratore-trice in nero","ALL","tutte le voci","2013","2013",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2013","2013",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2014","2014",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2016","2016",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","WORK_ILLEG","lavoratore-trice in nero","UNAV","non disponibile","2017","2017",16,,
